,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,predict
210,NFLX,2017-11-14 00:00:00+00:00,195.71,195.88,193.0,193.64,3408535.0,195.71,195.88,193.0,193.64,3408535.0,0.0,1.0,195.71
211,NFLX,2017-11-15 00:00:00+00:00,192.12,195.42,191.53,194.54,4162712.0,192.12,195.42,191.53,194.54,4162712.0,0.0,1.0,192.12
212,NFLX,2017-11-16 00:00:00+00:00,195.51,197.7,193.75,194.33,5655042.0,195.51,197.7,193.75,194.33,5655042.0,0.0,1.0,195.51
213,NFLX,2017-11-17 00:00:00+00:00,193.2,195.95,192.65,195.74,3753775.0,193.2,195.95,192.65,195.74,3753775.0,0.0,1.0,193.2
214,NFLX,2017-11-20 00:00:00+00:00,194.1,194.32,191.9,193.3,3727412.0,194.1,194.32,191.9,193.3,3727412.0,0.0,1.0,194.1
215,NFLX,2017-11-21 00:00:00+00:00,196.23,197.52,194.97,195.04,4598017.0,196.23,197.52,194.97,195.04,4598017.0,0.0,1.0,196.23
216,NFLX,2017-11-22 00:00:00+00:00,196.32,196.75,193.63,196.58,5879771.0,196.32,196.75,193.63,196.58,5879771.0,0.0,1.0,196.32
217,NFLX,2017-11-24 00:00:00+00:00,195.75,196.9,195.33,196.65,2160300.0,195.75,196.9,195.33,196.65,2160300.0,0.0,1.0,195.75
218,NFLX,2017-11-27 00:00:00+00:00,195.05,195.85,194.0,195.56,3186677.0,195.05,195.85,194.0,195.56,3186677.0,0.0,1.0,195.05
219,NFLX,2017-11-28 00:00:00+00:00,199.18,199.68,194.01,195.34,6942358.0,199.18,199.68,194.01,195.34,6942358.0,0.0,1.0,199.18
220,NFLX,2017-11-29 00:00:00+00:00,188.15,199.029,184.32,198.91,14180063.0,188.15,199.029,184.32,198.91,14180063.0,0.0,1.0,188.15
221,NFLX,2017-11-30 00:00:00+00:00,187.58,190.86,186.68,190.31,6615427.0,187.58,190.86,186.68,190.31,6615427.0,0.0,1.0,187.58
222,NFLX,2017-12-01 00:00:00+00:00,186.82,189.8,185.0,186.99,6215663.0,186.82,189.8,185.0,186.99,6215663.0,0.0,1.0,186.82
223,NFLX,2017-12-04 00:00:00+00:00,184.04,189.72,178.38,189.36,9069765.0,184.04,189.72,178.38,189.36,9069765.0,0.0,1.0,184.04
224,NFLX,2017-12-05 00:00:00+00:00,184.21,188.14,181.19,183.5,5547802.0,184.21,188.14,181.19,183.5,5547802.0,0.0,1.0,184.21
225,NFLX,2017-12-06 00:00:00+00:00,185.3,186.4844,182.88,183.38,5006257.0,185.3,186.4844,182.88,183.38,5006257.0,0.0,1.0,185.3
226,NFLX,2017-12-07 00:00:00+00:00,185.2,187.34,183.22,185.71,4543492.0,185.2,187.34,183.22,185.71,4543492.0,0.0,1.0,185.2
227,NFLX,2017-12-08 00:00:00+00:00,188.54,189.42,186.3,186.5,4909440.0,188.54,189.42,186.3,186.5,4909440.0,0.0,1.0,188.54000000000002
228,NFLX,2017-12-11 00:00:00+00:00,186.22,189.42,185.91,187.85,5131319.0,186.22,189.42,185.91,187.85,5131319.0,0.0,1.0,186.22
229,NFLX,2017-12-12 00:00:00+00:00,185.73,187.85,184.8183,186.01,4135595.0,185.73,187.85,184.8183,186.01,4135595.0,0.0,1.0,185.73000000000002
230,NFLX,2017-12-13 00:00:00+00:00,187.86,188.69,185.41,186.1,4653749.0,187.86,188.69,185.41,186.1,4653749.0,0.0,1.0,187.86000000000004
231,NFLX,2017-12-14 00:00:00+00:00,189.56,192.64,187.2,187.98,7677048.0,189.56,192.64,187.2,187.98,7677048.0,0.0,1.0,189.56
232,NFLX,2017-12-15 00:00:00+00:00,190.12,191.43,188.01,189.61,7048874.0,190.12,191.43,188.01,189.61,7048874.0,0.0,1.0,190.12
233,NFLX,2017-12-18 00:00:00+00:00,190.42,191.65,188.9,191.2,4944337.0,190.42,191.65,188.9,191.2,4944337.0,0.0,1.0,190.42
234,NFLX,2017-12-19 00:00:00+00:00,187.02,190.2981,185.75,190.18,6526555.0,187.02,190.2981,185.75,190.18,6526555.0,0.0,1.0,187.02
235,NFLX,2017-12-20 00:00:00+00:00,188.82,189.11,185.26,187.94,5814609.0,188.82,189.11,185.26,187.94,5814609.0,0.0,1.0,188.82
236,NFLX,2017-12-21 00:00:00+00:00,188.62,190.95,187.58,189.44,3522551.0,188.62,190.95,187.58,189.44,3522551.0,0.0,1.0,188.62
237,NFLX,2017-12-22 00:00:00+00:00,189.94,190.95,186.8,188.33,3760922.0,189.94,190.95,186.8,188.33,3760922.0,0.0,1.0,189.94
238,NFLX,2017-12-26 00:00:00+00:00,187.76,189.94,186.4,189.78,3032707.0,187.76,189.94,186.4,189.78,3032707.0,0.0,1.0,187.76000000000002
239,NFLX,2017-12-27 00:00:00+00:00,186.24,188.1,185.22,187.8,3932094.0,186.24,188.1,185.22,187.8,3932094.0,0.0,1.0,186.24
240,NFLX,2017-12-28 00:00:00+00:00,192.71,194.49,186.85,187.18,10080261.0,192.71,194.49,186.85,187.18,10080261.0,0.0,1.0,192.71
241,NFLX,2017-12-29 00:00:00+00:00,191.96,193.95,191.22,192.51,5158845.0,191.96,193.95,191.22,192.51,5158845.0,0.0,1.0,191.96
242,NFLX,2018-01-02 00:00:00+00:00,201.07,201.65,195.42,196.1,10854449.0,201.07,201.65,195.42,196.1,10854449.0,0.0,1.0,201.07
243,NFLX,2018-01-03 00:00:00+00:00,205.05,206.21,201.5,202.05,8526678.0,205.05,206.21,201.5,202.05,8526678.0,0.0,1.0,205.05
244,NFLX,2018-01-04 00:00:00+00:00,205.63,207.05,204.0006,206.2,5999150.0,205.63,207.05,204.0006,206.2,5999150.0,0.0,1.0,205.63
245,NFLX,2018-01-05 00:00:00+00:00,209.99,210.02,205.59,207.25,6947850.0,209.99,210.02,205.59,207.25,6947850.0,0.0,1.0,209.99
246,NFLX,2018-01-08 00:00:00+00:00,212.05,212.5,208.44,210.02,5508816.0,212.05,212.5,208.44,210.02,5508816.0,0.0,1.0,212.05
247,NFLX,2018-01-09 00:00:00+00:00,209.31,212.98,208.59,212.11,5773129.0,209.31,212.98,208.59,212.11,5773129.0,0.0,1.0,209.31
248,NFLX,2018-01-10 00:00:00+00:00,212.52,213.64,206.91,207.57,5783171.0,212.52,213.64,206.91,207.57,5783171.0,0.0,1.0,212.52
249,NFLX,2018-01-11 00:00:00+00:00,217.24,217.75,213.35,214.29,6936990.0,217.24,217.75,213.35,214.29,6936990.0,0.0,1.0,217.24
250,NFLX,2018-01-12 00:00:00+00:00,221.23,222.55,216.0,217.18,8150809.0,221.23,222.55,216.0,217.18,8150809.0,0.0,1.0,221.23
251,NFLX,2018-01-16 00:00:00+00:00,221.53,226.07,217.2,224.24,10344272.0,221.53,226.07,217.2,224.24,10344272.0,0.0,1.0,221.52999999999997
252,NFLX,2018-01-17 00:00:00+00:00,217.5,221.15,216.32,221.0,8979616.0,217.5,221.15,216.32,221.0,8979616.0,0.0,1.0,217.5
253,NFLX,2018-01-18 00:00:00+00:00,220.33,220.58,216.55,220.34,8104960.0,220.33,220.58,216.55,220.34,8104960.0,0.0,1.0,220.32999999999998
254,NFLX,2018-01-19 00:00:00+00:00,220.46,223.49,218.5,222.75,10257129.0,220.46,223.49,218.5,222.75,10257129.0,0.0,1.0,220.46
255,NFLX,2018-01-22 00:00:00+00:00,227.58,227.785,221.2,222.0,13078653.0,227.58,227.785,221.2,222.0,13078653.0,0.0,1.0,227.58
256,NFLX,2018-01-23 00:00:00+00:00,250.29,257.71,248.02,255.05,27518256.0,250.29,257.71,248.02,255.05,27518256.0,0.0,1.0,250.29
257,NFLX,2018-01-24 00:00:00+00:00,261.3,261.71,249.311,250.88,17116019.0,261.3,261.71,249.311,250.88,17116019.0,0.0,1.0,261.3
258,NFLX,2018-01-25 00:00:00+00:00,269.7,272.3,260.23,263.0,15127209.0,269.7,272.3,260.23,263.0,15127209.0,0.0,1.0,269.7
259,NFLX,2018-01-26 00:00:00+00:00,274.6,274.6,268.76,271.485,10841105.0,274.6,274.6,268.76,271.485,10841105.0,0.0,1.0,274.6
260,NFLX,2018-01-29 00:00:00+00:00,284.59,286.81,273.92,274.2,17290833.0,284.59,286.81,273.92,274.2,17290833.0,0.0,1.0,284.59
261,NFLX,2018-01-30 00:00:00+00:00,278.8,282.73,272.7,277.0,11983092.0,278.8,282.73,272.7,277.0,11983092.0,0.0,1.0,278.8
262,NFLX,2018-01-31 00:00:00+00:00,270.3,282.289,269.58,281.94,11192988.0,270.3,282.289,269.58,281.94,11192988.0,0.0,1.0,270.3
263,NFLX,2018-02-01 00:00:00+00:00,265.07,271.95,263.38,266.41,9468021.0,265.07,271.95,263.38,266.41,9468021.0,0.0,1.0,265.07
264,NFLX,2018-02-02 00:00:00+00:00,267.43,270.62,262.71,263.0,8968632.0,267.43,270.62,262.71,263.0,8968632.0,0.0,1.0,267.43
265,NFLX,2018-02-05 00:00:00+00:00,254.26,267.899,250.03,262.0,11121359.0,254.26,267.899,250.03,262.0,11121359.0,0.0,1.0,254.25999999999996
266,NFLX,2018-02-06 00:00:00+00:00,265.72,266.7,245.0,247.7,12285458.0,265.72,266.7,245.0,247.7,12285458.0,0.0,1.0,265.72
267,NFLX,2018-02-07 00:00:00+00:00,264.56,272.45,264.325,266.58,8679872.0,264.56,272.45,264.325,266.58,8679872.0,0.0,1.0,264.56
268,NFLX,2018-02-08 00:00:00+00:00,250.1,267.62,250.0,267.08,8711249.0,250.1,267.62,250.0,267.08,8711249.0,0.0,1.0,250.1
269,NFLX,2018-02-09 00:00:00+00:00,249.47,255.7999,236.11,253.85,16282837.0,249.47,255.7999,236.11,253.85,16282837.0,0.0,1.0,249.47000000000003
270,NFLX,2018-02-12 00:00:00+00:00,257.95,259.15,249.0,252.14,8453411.0,257.95,259.15,249.0,252.14,8453411.0,0.0,1.0,257.95
271,NFLX,2018-02-13 00:00:00+00:00,258.27,261.41,254.7,257.29,6758332.0,258.27,261.41,254.7,257.29,6758332.0,0.0,1.0,258.27
272,NFLX,2018-02-14 00:00:00+00:00,266.0,269.88,260.33,260.47,10819780.0,266.0,269.88,260.33,260.47,10819780.0,0.0,1.0,266.0
273,NFLX,2018-02-15 00:00:00+00:00,280.27,280.5,267.63,270.03,10661768.0,280.27,280.5,267.63,270.03,10661768.0,0.0,1.0,280.27
274,NFLX,2018-02-16 00:00:00+00:00,278.52,281.96,275.69,278.73,8223309.0,278.52,281.96,275.69,278.73,8223309.0,0.0,1.0,278.52
275,NFLX,2018-02-20 00:00:00+00:00,278.55,285.812,276.61,277.74,7691297.0,278.55,285.812,276.61,277.74,7691297.0,0.0,1.0,278.55
276,NFLX,2018-02-21 00:00:00+00:00,281.04,286.64,280.01,282.07,9289130.0,281.04,286.64,280.01,282.07,9289130.0,0.0,1.0,281.04
277,NFLX,2018-02-22 00:00:00+00:00,278.14,284.5,274.45,283.88,8769251.0,278.14,284.5,274.45,283.88,8769251.0,0.0,1.0,278.14
278,NFLX,2018-02-23 00:00:00+00:00,285.93,286.0,277.81,281.0,7224968.0,285.93,286.0,277.81,281.0,7224968.0,0.0,1.0,285.93
279,NFLX,2018-02-26 00:00:00+00:00,294.16,295.6475,287.01,288.75,10203579.0,294.16,295.6475,287.01,288.75,10203579.0,0.0,1.0,294.16
280,NFLX,2018-02-27 00:00:00+00:00,290.61,297.36,290.59,294.77,9187578.0,290.61,297.36,290.59,294.77,9187578.0,0.0,1.0,290.61
281,NFLX,2018-02-28 00:00:00+00:00,291.38,295.75,290.78,293.1,7422673.0,291.38,295.75,290.78,293.1,7422673.0,0.0,1.0,291.38
282,NFLX,2018-03-01 00:00:00+00:00,290.39,295.25,283.83,292.75,11932051.0,290.39,295.25,283.83,292.75,11932051.0,0.0,1.0,290.39
283,NFLX,2018-03-02 00:00:00+00:00,301.05,301.18,283.23,284.65,13345313.0,301.05,301.18,283.23,284.65,13345313.0,0.0,1.0,301.05
284,NFLX,2018-03-05 00:00:00+00:00,315.0,316.91,297.6,302.85,18986099.0,315.0,316.91,297.6,302.85,18986099.0,0.0,1.0,315.0
285,NFLX,2018-03-06 00:00:00+00:00,325.22,325.79,316.5,319.88,18525844.0,325.22,325.79,316.5,319.88,18525844.0,0.0,1.0,325.22
286,NFLX,2018-03-07 00:00:00+00:00,321.16,323.74,314.55,320.0,17132222.0,321.16,323.74,314.55,320.0,17132222.0,0.0,1.0,321.16
287,NFLX,2018-03-08 00:00:00+00:00,317.0,322.9176,314.13,322.2,11182666.0,317.0,322.9176,314.13,322.2,11182666.0,0.0,1.0,317.0
288,NFLX,2018-03-09 00:00:00+00:00,331.44,331.44,320.23,321.33,14152860.0,331.44,331.44,320.23,321.33,14152860.0,0.0,1.0,331.44
289,NFLX,2018-03-12 00:00:00+00:00,321.3,333.98,318.6,333.56,20050086.0,321.3,333.98,318.6,333.56,20050086.0,0.0,1.0,321.29999999999995
290,NFLX,2018-03-13 00:00:00+00:00,315.88,325.8409,313.278,323.87,12836292.0,315.88,325.8409,313.278,323.87,12836292.0,0.0,1.0,315.88
291,NFLX,2018-03-14 00:00:00+00:00,321.55,323.88,317.7,318.16,10187889.0,321.55,323.88,317.7,318.16,10187889.0,0.0,1.0,321.55
292,NFLX,2018-03-15 00:00:00+00:00,321.09,323.4,318.14,323.17,5217383.0,321.09,323.4,318.14,323.17,5217383.0,0.0,1.0,321.09
293,NFLX,2018-03-16 00:00:00+00:00,318.45,324.11,318.37,321.42,7144077.0,318.45,324.11,318.37,321.42,7144077.0,0.0,1.0,318.45
294,NFLX,2018-03-19 00:00:00+00:00,313.48,317.0,307.34,315.8,9812726.0,313.48,317.0,307.34,315.8,9812726.0,0.0,1.0,313.48
295,NFLX,2018-03-20 00:00:00+00:00,317.5,319.5,312.8,313.26,5922296.0,317.5,319.5,312.8,313.26,5922296.0,0.0,1.0,317.5
296,NFLX,2018-03-21 00:00:00+00:00,316.48,319.4,314.511,316.35,5016980.0,316.48,319.4,314.511,316.35,5016980.0,0.0,1.0,316.48
297,NFLX,2018-03-22 00:00:00+00:00,306.7,314.12,305.66,313.07,7920524.0,306.7,314.12,305.66,313.07,7920524.0,0.0,1.0,306.7
298,NFLX,2018-03-23 00:00:00+00:00,300.94,310.73,300.36,307.41,9226978.0,300.94,310.73,300.36,307.41,9226978.0,0.0,1.0,300.94
299,NFLX,2018-03-26 00:00:00+00:00,320.35,321.03,302.0,309.36,11906279.0,320.35,321.03,302.0,309.36,11906279.0,0.0,1.0,320.35
300,NFLX,2018-03-27 00:00:00+00:00,300.69,322.9,297.0,322.49,11890994.0,300.69,322.9,297.0,322.49,11890994.0,0.0,1.0,300.69
301,NFLX,2018-03-28 00:00:00+00:00,285.77,298.8,281.61,298.39,18972912.0,285.77,298.8,281.61,298.39,18972912.0,0.0,1.0,285.77
302,NFLX,2018-03-29 00:00:00+00:00,295.35,295.35,275.9,287.0,19145522.0,295.35,295.35,275.9,287.0,19145522.0,0.0,1.0,295.35
303,NFLX,2018-04-02 00:00:00+00:00,280.29,292.87,275.05,291.94,13405760.0,280.29,292.87,275.05,291.94,13405760.0,0.0,1.0,280.29
304,NFLX,2018-04-03 00:00:00+00:00,283.67,291.25,278.01,285.45,12694862.0,283.67,291.25,278.01,285.45,12694862.0,0.0,1.0,283.67
305,NFLX,2018-04-04 00:00:00+00:00,288.94,290.31,271.2239,273.63,12913978.0,288.94,290.31,271.2239,273.63,12913978.0,0.0,1.0,288.93999999999994
306,NFLX,2018-04-05 00:00:00+00:00,293.97,299.16,289.11,293.15,10655178.0,293.97,299.16,289.11,293.15,10655178.0,0.0,1.0,293.97
307,NFLX,2018-04-06 00:00:00+00:00,288.85,298.85,285.65,289.1,11444777.0,288.85,298.85,285.65,289.1,11444777.0,0.0,1.0,288.85
308,NFLX,2018-04-09 00:00:00+00:00,289.93,299.55,289.12,291.77,9853564.0,289.93,299.55,289.12,291.77,9853564.0,0.0,1.0,289.93
309,NFLX,2018-04-10 00:00:00+00:00,298.07,298.95,291.69,297.68,10719097.0,298.07,298.95,291.69,297.68,10719097.0,0.0,1.0,298.07
310,NFLX,2018-04-11 00:00:00+00:00,303.67,311.64,301.82,302.8847,14877429.0,303.67,311.64,301.82,302.8847,14877429.0,0.0,1.0,303.67
311,NFLX,2018-04-12 00:00:00+00:00,309.25,311.13,306.75,309.7187,10249403.0,309.25,311.13,306.75,309.7187,10249403.0,0.0,1.0,309.25
312,NFLX,2018-04-13 00:00:00+00:00,311.65,317.49,308.23,317.29,12046573.0,311.65,317.49,308.23,317.29,12046573.0,0.0,1.0,311.65
313,NFLX,2018-04-16 00:00:00+00:00,307.78,316.1,304.0,315.99,20307921.0,307.78,316.1,304.0,315.99,20307921.0,0.0,1.0,307.7799999999999
314,NFLX,2018-04-17 00:00:00+00:00,336.06,338.62,323.77,329.66,33866456.0,336.06,338.62,323.77,329.66,33866456.0,0.0,1.0,336.06
315,NFLX,2018-04-18 00:00:00+00:00,334.52,338.82,331.1,336.3,11221139.0,334.52,338.82,331.1,336.3,11221139.0,0.0,1.0,334.5199999999999
316,NFLX,2018-04-19 00:00:00+00:00,332.7,335.31,326.77,332.88,8438825.0,332.7,335.31,326.77,332.88,8438825.0,0.0,1.0,332.7
317,NFLX,2018-04-20 00:00:00+00:00,327.77,336.51,326.0,332.22,9158655.0,327.77,336.51,326.0,332.22,9158655.0,0.0,1.0,327.77
318,NFLX,2018-04-23 00:00:00+00:00,318.69,331.22,317.08,329.1499,8968015.0,318.69,331.22,317.08,329.1499,8968015.0,0.0,1.0,318.69
319,NFLX,2018-04-24 00:00:00+00:00,307.02,320.249,302.31,319.2168,13893217.0,307.02,320.249,302.31,319.2168,13893217.0,0.0,1.0,307.02
320,NFLX,2018-04-25 00:00:00+00:00,305.76,309.98,292.615,306.37,14919698.0,305.76,309.98,292.615,306.37,14919698.0,0.0,1.0,305.76
321,NFLX,2018-04-26 00:00:00+00:00,313.98,316.63,305.58,310.0,9266699.0,313.98,316.63,305.58,310.0,9266699.0,0.0,1.0,313.98
322,NFLX,2018-04-27 00:00:00+00:00,311.76,317.45,306.5,316.25,7074384.0,311.76,317.45,306.5,316.25,7074384.0,0.0,1.0,311.76
323,NFLX,2018-04-30 00:00:00+00:00,312.46,317.88,310.118,311.07,6088787.0,312.46,317.88,310.118,311.07,6088787.0,0.0,1.0,312.4599999999999
324,NFLX,2018-05-01 00:00:00+00:00,313.3,313.48,306.69,310.36,6036639.0,313.3,313.48,306.69,310.36,6036639.0,0.0,1.0,313.3
325,NFLX,2018-05-02 00:00:00+00:00,313.36,317.1,310.4034,311.65,5697120.0,313.36,317.1,310.4034,311.65,5697120.0,0.0,1.0,313.36
326,NFLX,2018-05-03 00:00:00+00:00,311.69,312.59,305.73,312.59,6135828.0,311.69,312.59,305.73,312.59,6135828.0,0.0,1.0,311.69
327,NFLX,2018-05-04 00:00:00+00:00,320.09,320.98,307.67,308.71,8209513.0,320.09,320.98,307.67,308.71,8209513.0,0.0,1.0,320.09
328,NFLX,2018-05-07 00:00:00+00:00,326.26,329.0234,319.34,321.9947,7117823.0,326.26,329.0234,319.34,321.9947,7117823.0,0.0,1.0,326.26
329,NFLX,2018-05-08 00:00:00+00:00,326.89,327.348,323.05,325.9,4735738.0,326.89,327.348,323.05,325.9,4735738.0,0.0,1.0,326.89
330,NFLX,2018-05-09 00:00:00+00:00,330.3,331.95,327.51,328.79,5633444.0,330.3,331.95,327.51,328.79,5633444.0,0.0,1.0,330.3
331,NFLX,2018-05-10 00:00:00+00:00,329.6,332.055,327.3438,331.5,5302254.0,329.6,332.055,327.3438,331.5,5302254.0,0.0,1.0,329.6
332,NFLX,2018-05-11 00:00:00+00:00,326.46,331.26,324.87,329.65,4589731.0,326.46,331.26,324.87,329.65,4589731.0,0.0,1.0,326.46
333,NFLX,2018-05-14 00:00:00+00:00,328.53,330.5038,327.04,327.25,4089800.0,328.53,330.5038,327.04,327.25,4089800.0,0.0,1.0,328.53
334,NFLX,2018-05-15 00:00:00+00:00,326.13,326.94,322.434,325.94,4746096.0,326.13,326.94,322.434,325.94,4746096.0,0.0,1.0,326.13
335,NFLX,2018-05-16 00:00:00+00:00,328.19,329.72,325.14,326.28,3671690.0,328.19,329.72,325.14,326.28,3671690.0,0.0,1.0,328.19
336,NFLX,2018-05-17 00:00:00+00:00,325.22,330.45,323.1734,327.53,4935708.0,325.22,330.45,323.1734,327.53,4935708.0,0.0,1.0,325.22
337,NFLX,2018-05-18 00:00:00+00:00,324.18,326.42,322.8,324.9,3577717.0,324.18,326.42,322.8,324.9,3577717.0,0.0,1.0,324.18
338,NFLX,2018-05-21 00:00:00+00:00,331.82,331.88,325.45,327.11,6657326.0,331.82,331.88,325.45,327.11,6657326.0,0.0,1.0,331.82
339,NFLX,2018-05-22 00:00:00+00:00,331.62,336.63,331.15,334.05,5964448.0,331.62,336.63,331.15,334.05,5964448.0,0.0,1.0,331.62
